date,t1,t2,t1_rating,t2_rating,rating_difference,t1_rating_change,t2_rating_change,t1_win
2019-01-20 22:00:00+01:00,UT Austin,Kennesaw State University,995.0,995.0,0.0,-5,5,0
2019-01-20 22:00:00+01:00,University of Houston,University of Texas at Dallas,1005.0,1005.0,0.0,-5,5,0
2019-01-21 12:00:00+01:00,Control eSports,Watchmen,984.0,1000.0,-16.0,-2,2,0
2019-01-21 19:00:00+01:00,Clan Gaming,EMME Gaming,998.0,1006.0,-8.0,-2,2,0
2019-01-21 21:00:00+01:00,DF Ezotic,PlayerSpace,999.0,1000.0,-1.0,-2,2,0
2019-01-22 22:00:00+01:00,CS Italia ASD,HoloChrome ASD,1007.0,995.0,12.0,2,-2,1
2019-01-23 10:00:00+01:00,CyberZen,Aequus Club,1124.0,1002.0,122.0,6,-10,1
2019-01-25 21:00:00+01:00,KoN Denmark,KoN Finland,999.0,997.0,2.0,1,-1,1
2019-01-26 00:00:00+01:00,Dynasty Gaming,Bring It On,982.0,1005.0,-23.0,3,-3,1
2019-01-26 08:00:00+01:00,Rex Regum Qeon,EVOS Esports,997.0,1000.0,-3.0,5,-5,1
2019-01-26 12:30:00+01:00,Recca,EVOS Esports,977.0,995.0,-18.0,3,-5,1
2019-01-27 16:00:00+01:00,HOLLYWOOD,MEGA LADA,979.0,1000.0,-21.0,3,-5,1
2019-01-27 19:00:00+01:00,NORBANT,GoodJob,1002.0,978.0,24.0,5,-3,1
2019-01-28 20:00:00+01:00,ExAequo Academy,PlayerSpace,1005.0,1002.0,3.0,-3,3,0
2019-01-28 20:00:00+01:00,Rising Note Orange,Clan Gaming,1002.0,996.0,6.0,2,-2,1
2019-01-28 20:00:00+01:00,EMME Gaming,Racoon,1008.0,993.0,15.0,2,-2,1
2019-01-29 20:00:00+01:00,ZooWeeMama,Watchmen,997.0,984.0,13.0,2,-2,1
2019-01-30 13:00:00+01:00,HOLLYWOOD,tomorrow will be better,979.0,1001.0,-22.0,-3,5,0
2019-01-31 04:00:00+01:00,Legacy eSports US,Cyclone,1000.0,1000.0,0.0,-8,8,0
2019-01-31 15:45:00+01:00,Gambit Esports,Team Kinguin,1071.0,1133.0,-62.0,-9,9,0
2019-02-01 11:30:00+01:00,NBD,Disabled,1000.0,1000.0,0.0,-3,3,0
2019-02-01 15:30:00+01:00,ForGlory,Disabled,1003.0,1003.0,0.0,3,-3,1
2019-02-01 19:30:00+01:00,KoN Finland,KoN Norway,996.0,984.0,12.0,-2,2,0
2019-02-01 21:00:00+01:00,KoN Denmark,KoN Norway,999.0,986.0,13.0,-2,2,0
2019-02-01 22:30:00+01:00,KoN Norway,KoN Sweden,988.0,1007.0,-19.0,2,-2,1
2019-02-03 19:45:00+01:00,ATLANTS,tomorrow will be better,978.0,1002.0,-24.0,-7,7,0
2019-02-04 00:00:00+01:00,dizLown Europe,Revelation Gaming,1005.0,996.0,9.0,-5,5,0
2019-02-04 10:30:00+01:00,ATE Gaming.CS,2ez Gaming,938.0,984.0,-46.0,-4,4,0
2019-02-04 20:00:00+01:00,DF Ezotic,ExAequo Academy,995.0,1002.0,-7.0,-2,2,0
2019-02-05 10:00:00+01:00,Content,Caladrius,980.0,964.0,16.0,10,-10,1
2019-02-05 23:00:00+01:00,Young Blood,Quad gaming,1000.0,996.0,4.0,2,-2,1
2019-02-05 23:00:00+01:00,Prinfor Esports,GTZ Bulls Sync,988.0,995.0,-7.0,5,-5,1
2019-02-06 11:00:00+01:00,PopoutBoyz,Tainted Minds,948.0,1121.0,-173.0,-5,3,0
2019-02-08 19:30:00+01:00,KoN Finland,KoN Denmark,994.0,997.0,-3.0,-1,1,0
2019-02-08 21:00:00+01:00,KoN Denmark,KoN Sweden,998.0,1005.0,-7.0,-1,1,0
2019-02-08 22:30:00+01:00,KoN Norway,KoN Sweden,990.0,1006.0,-16.0,2,-2,1
2019-02-08 23:00:00+01:00,Bring It On,Quad gaming,996.0,989.0,7.0,2,-2,1
2019-02-09 14:00:00+01:00,London Slayers,reflexEU,1000.0,1000.0,0.0,3,-3,1
2019-02-09 18:45:00+01:00,7.2andbelow,Revelation Gaming,1000.0,1001.0,-1.0,-2,2,0
2019-02-09 21:00:00+01:00,Niknexus,Assault Arena,1003.0,1000.0,3.0,2,-2,1
2019-02-09 21:15:00+01:00,reflexEU,Revelation Gaming,997.0,1003.0,-6.0,3,-3,1
2019-02-09 23:00:00+01:00,Team Jaguar,In a Hurry,1003.0,1000.0,3.0,2,-2,1
2019-02-10 02:00:00+01:00,Ducc,Surge eSports Club,990.0,930.0,60.0,-6,4,0
2019-02-10 18:30:00+01:00,Esi Pirmais,coluant,992.0,1000.0,-8.0,3,-3,1
2019-02-10 20:00:00+01:00,Shot eSports,Team Jaguar,1000.0,1005.0,-5.0,-2,2,0
2019-02-10 22:30:00+01:00,Niknexus,FULL SEND,1005.0,1000.0,5.0,-3,3,0
2019-02-11 00:30:00+01:00,FULL SEND,Team Jaguar,1003.0,1007.0,-4.0,3,-3,1
2019-02-11 02:00:00+01:00,FeelsBenchedMan,Grizzlys,1000.0,988.0,12.0,5,-5,1
2019-02-12 02:00:00+01:00,Young Blood,Bring It On,999.0,998.0,1.0,-3,3,0
2019-02-13 00:00:00+01:00,Prinfor Esports,ScTaa,998.0,1001.0,-3.0,-5,5,0
2019-02-13 10:00:00+01:00,PopoutBoyz,Content,943.0,981.0,-38.0,11,-11,1
2019-02-14 00:00:00+01:00,ASP esports,ehehehxd,999.0,1005.0,-6.0,5,-5,1
2019-02-14 02:00:00+01:00,Fragging for Andy,Bravado Gaming,989.0,1129.0,-140.0,-6,4,0
2019-02-15 00:00:00+01:00,ehehehxd,Panthers eSports,1000.0,990.0,10.0,5,-3,1
2019-02-15 02:00:00+01:00,Bravado Gaming,Forty Six and 2,1133.0,928.0,205.0,3,-3,1
2019-02-15 19:30:00+01:00,KoN Denmark,KoN Finland,997.0,993.0,4.0,-2,2,0
2019-02-15 21:00:00+01:00,KoN Sweden,KoN Finland,1004.0,995.0,9.0,-2,2,0
2019-02-15 22:30:00+01:00,KoN Finland,KoN Norway,997.0,992.0,5.0,-2,2,0
2019-02-17 14:00:00+01:00,Throw Potential,2019,1000.0,997.0,3.0,7,-7,1
2019-02-19 10:00:00+01:00,Caladrius,CheeseLTD,950.0,931.0,19.0,9,-9,1
2019-02-19 20:00:00+01:00,EMME Gaming,Rising Note Orange,1010.0,1004.0,6.0,2,-2,1
2019-02-19 22:00:00+01:00,XF Iberia Esports,GTZ Bulls Sync,1020.0,985.0,35.0,4,-4,1
2019-02-20 00:00:00+01:00,CS Italia ASD,Rising Note Orange,1009.0,1002.0,7.0,2,-2,1
2019-02-20 00:00:00+01:00,ScTaa,Eyeshield Gaming,1001.0,955.0,46.0,-6,3,0
2019-02-20 00:00:00+01:00,EMME Gaming,Level One,1012.0,1002.0,10.0,-3,3,0
2019-02-20 02:00:00+01:00,Neutralize,Lowkey,1000.0,1000.0,0.0,-8,8,0
2019-02-20 03:00:00+01:00,FULL SEND,Drunkco,1006.0,1000.0,6.0,12,-12,1
2019-02-20 21:00:00+01:00,unknown,tomorrow will be better,1051.0,1002.0,49.0,-5,9,0
2019-02-21 03:00:00+01:00,Final Feature Gaming,Vireo.pro,985.0,999.0,-14.0,-10,6,0
2019-02-21 22:00:00+01:00,CS Italia ASD,Level One,1011.0,1005.0,6.0,2,-2,1
2019-02-22 01:00:00+01:00,Assault Team E-Sports,2ANOSOLD,992.0,992.0,0.0,10,-10,1
2019-02-22 03:00:00+01:00,Stay Frosty,Vireo.pro,947.0,1016.0,-69.0,-8,5,0
2019-02-22 03:00:00+01:00,Niknexus,Nova Dragons,1002.0,1000.0,2.0,12,-12,1
2019-02-22 19:30:00+01:00,KoN Sweden,KoN Denmark,1002.0,995.0,7.0,1,-1,1
2019-02-22 21:00:00+01:00,KoN Finland,KoN Sweden,995.0,1003.0,-8.0,-1,1,0
2019-02-22 22:30:00+01:00,KoN Norway,KoN Sweden,994.0,1004.0,-10.0,2,-2,1
2019-02-23 11:00:00+01:00,Recca,Rex Regum Qeon,980.0,997.0,-17.0,-6,10,0
2019-02-24 03:30:00+01:00,FULL SEND,Jaguar,1018.0,1000.0,18.0,12,-12,1
2019-02-24 03:30:00+01:00,Black Label Society,Niknexus,1013.0,1014.0,-1.0,-12,12,0
2019-02-24 20:00:00+01:00,Hysteria,Orion.,954.0,977.0,-23.0,8,-8,1
2019-02-24 23:00:00+01:00,Conan's Money Crew,voLante,1000.0,1000.0,0.0,3,-3,1
2019-02-24 23:00:00+01:00,Stay Frosty,Big Chillin,939.0,1000.0,-61.0,3,-3,1
2019-02-25 01:15:00+01:00,Shot eSports,Drunkco,998.0,988.0,10.0,12,-12,1
2019-02-25 01:30:00+01:00,Big Chillin,voLante,997.0,997.0,0.0,3,-3,1
2019-02-25 01:30:00+01:00,Stay Frosty,Conan's Money Crew,942.0,1003.0,-61.0,3,-3,1
2019-02-25 09:30:00+01:00,PopoutBoyz,Caladrius,932.0,948.0,-16.0,10,-10,1
2019-02-25 22:00:00+01:00,Revelation Gaming,dizLown Europe,1010.0,990.0,20.0,-5,5,0
2019-02-25 23:00:00+01:00,GTZ Bulls Sync,Eyeshield Gaming,981.0,958.0,23.0,5,-3,1
2019-02-26 01:00:00+01:00,FULL SEND,Niknexus,1030.0,1026.0,4.0,-13,13,0
2019-02-26 03:00:00+01:00,Nova Dragons,Jaguar,988.0,988.0,0.0,-13,13,0
2019-02-26 03:30:00+01:00,The Fundamentals,Forty Six and 2,985.0,920.0,65.0,8,-5,1
2019-02-26 04:00:00+01:00,Vireo.pro,The Fundamentals,1021.0,993.0,28.0,6,-9,1
2019-02-26 04:00:00+01:00,Black Label Society,Shot eSports,1001.0,1010.0,-9.0,13,-13,1
2019-02-26 21:00:00+01:00,ScTaa,GTZ Bulls Sync,1000.0,986.0,14.0,5,-5,1
2019-02-26 23:15:00+01:00,XF Iberia Esports,Team Andaime,1028.0,982.0,46.0,4,-4,1
2019-02-27 00:00:00+01:00,Prinfor Esports,Eyeshield Gaming,998.0,955.0,43.0,4,-3,1
2019-02-27 01:15:00+01:00,Farmers,SODMG,988.0,992.0,-4.0,-7,7,0
2019-02-27 01:15:00+01:00,lets go bowlin,Kobruh,1000.0,992.0,8.0,-8,8,0
2019-02-27 01:15:00+01:00,Cyclone,Infamous,1002.0,960.0,42.0,-8,5,0
2019-02-27 03:00:00+01:00,Black Label Society,Jaguar,1014.0,1001.0,13.0,-13,13,0
2019-02-27 04:00:00+01:00,Forty Six and 2,Final Feature Gaming,915.0,975.0,-60.0,-5,8,0
2019-02-27 10:00:00+01:00,Off The Grid,PopoutBoyz,988.0,942.0,46.0,-11,11,0
2019-02-28 02:00:00+01:00,Vireo.pro,Forty Six and 2,1023.0,910.0,113.0,-8,8,0
2019-02-28 03:00:00+01:00,Infamous,Final Feature Gaming,965.0,983.0,-18.0,-6,9,0
2019-02-28 11:00:00+01:00,Assassins,paiN Fe,1000.0,1000.0,0.0,10,-10,1
2019-02-28 16:00:00+01:00,paiN Fe,Orgless Female,990.0,988.0,2.0,10,-10,1
2019-02-28 16:00:00+01:00,Crowns Fe,Carnage fe,971.0,989.0,-18.0,11,-11,1
2019-03-01 00:00:00+01:00,ASP esports,Panthers eSports,998.0,993.0,5.0,3,-3,1
2019-03-01 18:45:00+01:00,KoN Norway,KoN Denmark,996.0,994.0,2.0,-2,2,0
2019-03-01 21:00:00+01:00,KoN Finland,KoN Sweden,994.0,1002.0,-8.0,-1,1,0
2019-03-01 22:30:00+01:00,KoN Denmark,KoN Sweden,996.0,1003.0,-7.0,2,-2,1
2019-03-02 02:00:00+01:00,Niknexus,Jaguar,1039.0,1014.0,25.0,12,-12,1
2019-03-02 23:45:00+01:00,MAJESTY.UA,Hator.CZ,994.0,1000.0,-6.0,3,-3,1
2019-03-04 03:00:00+01:00,Final Feature Gaming,Bravado Gaming,992.0,1139.0,-147.0,14,-8,1
2019-03-04 21:15:00+01:00,XF Iberia Esports,ScTaa,1032.0,1005.0,27.0,5,-5,1
2019-03-04 23:15:00+01:00,Prinfor Esports,GTZ Bulls Sync,1002.0,981.0,21.0,5,-5,1
2019-03-05 05:00:00+01:00,Infamous,Forty Six and 2,959.0,914.0,45.0,5,-5,1
2019-03-05 22:00:00+01:00,Team Andaime,GTZ Bulls Sync,973.0,976.0,-3.0,-5,5,0
2019-03-06 00:00:00+01:00,Prinfor Esports,XF Iberia Esports,1007.0,1037.0,-30.0,-5,5,0
2019-03-06 20:00:00+01:00,Revolte,HoP E-Sports,994.0,995.0,-1.0,3,-3,1
2019-03-06 21:30:00+01:00,"Jottünk, láttunk, nyertünk.",Nice Gaming,1000.0,1000.0,0.0,-3,3,0
2019-03-06 22:00:00+01:00,God Is With Us,1998,1000.0,1000.0,0.0,-3,3,0
2019-03-07 00:00:00+01:00,Infamous,Hysteria,952.0,938.0,14.0,12,-19,1
2019-03-07 04:45:00+01:00,Zone Esports,Old Guys Club,978.0,957.0,21.0,19,-11,1
2019-03-07 04:45:00+01:00,Hysteria,Final Feature,919.0,987.0,-68.0,-16,16,0
2019-03-08 19:30:00+01:00,KoN Norway,KoN Finland,994.0,993.0,1.0,-2,2,0
2019-03-08 21:00:00+01:00,KoN Finland,KoN Sweden,995.0,1001.0,-6.0,-1,1,0
2019-03-08 22:45:00+01:00,KoN Denmark,KoN Sweden,998.0,1002.0,-4.0,-1,1,0
2019-03-09 21:00:00+01:00,Jaguar,Kadmus7,1002.0,1000.0,2.0,2,-2,1
2019-03-09 22:45:00+01:00,Anunnaki,Niknexus,1000.0,1051.0,-51.0,-2,2,0
2019-03-10 00:45:00+01:00,FULL SEND,Legacy eSports US,1019.0,992.0,27.0,2,-2,1
2019-03-10 02:30:00+01:00,Kadmus7,Anunnaki,998.0,998.0,0.0,-3,3,0
2019-03-10 14:00:00+01:00,FCDB,Amazing Wicked,975.0,1000.0,-25.0,8,-8,1
2019-03-10 20:45:00+01:00,Nobodys,AurumFive,1000.0,1000.0,0.0,3,-3,1
2019-03-10 20:45:00+01:00,tomorrow will be better,Venkonas,1006.0,1000.0,6.0,2,-2,1
2019-03-10 21:00:00+01:00,Jaguar,Niknexus,1004.0,1053.0,-49.0,3,-3,1
2019-03-11 00:15:00+01:00,Anunnaki,Niknexus,1001.0,1050.0,-49.0,-2,2,0
2019-03-11 02:30:00+01:00,Niknexus,Jaguar,1052.0,1007.0,45.0,-3,3,0
2019-03-11 09:00:00+01:00,Astral Influence,Off The Grid,989.0,977.0,12.0,10,-10,1
2019-03-11 21:00:00+01:00,Team Andaime,Eyeshield Gaming,968.0,949.0,19.0,5,-3,1
2019-03-12 00:00:00+01:00,Prinfor Esports,ScTaa,1002.0,1005.0,-3.0,5,-5,1
2019-03-12 05:00:00+01:00,Russia,WARDELL N Friends,1020.0,1000.0,20.0,12,-12,1
2019-03-12 05:00:00+01:00,Viva Algeria,Altima,1003.0,1000.0,3.0,12,-12,1
2019-03-12 14:15:00+01:00,Team1,ENZO,1018.0,969.0,49.0,11,-11,1
2019-03-12 20:00:00+01:00,God Is With Us,G_G,997.0,1003.0,-6.0,3,-3,1
2019-03-12 20:00:00+01:00,1998,HoP E-Sports,1003.0,989.0,14.0,-3,3,0
2019-03-12 21:00:00+01:00,Revolte,God Is With Us,997.0,1000.0,-3.0,3,-3,1
2019-03-12 22:00:00+01:00,Nice Gaming,G_G,1003.0,1000.0,3.0,2,-2,1
2019-03-13 00:00:00+01:00,Team Andaime,ScTaa,973.0,1000.0,-27.0,-5,5,0
2019-03-13 07:15:00+01:00,ArkAngel Pro Team.Female,France Female.cs,1000.0,1002.0,-2.0,-12,12,0
2019-03-13 09:30:00+01:00,TyLoo fe,paiN Fe,992.0,979.0,13.0,-13,13,0
2019-03-13 11:30:00+01:00,Lazarus fe,France Female.cs,1001.0,1014.0,-13.0,13,-13,1
2019-03-13 11:45:00+01:00,Those Damn Canadians,ArkAngel Pro Team.Female,1007.0,988.0,19.0,12,-12,1
2019-03-13 15:00:00+01:00,Lazarus fe,ArkAngel Pro Team.Female,1014.0,976.0,38.0,11,-11,1
2019-03-14 00:00:00+01:00,ehehehxd,Panthers eSports,989.0,985.0,4.0,5,-3,1
2019-03-14 09:15:00+01:00,Lazarus fe,Carnage fe,1025.0,982.0,43.0,18,-18,1
2019-03-14 13:30:00+01:00,Carnage fe,Those Damn Canadians,964.0,1000.0,-36.0,-18,18,0
2019-03-15 02:00:00+01:00,Infamous,Old Guys Club,938.0,946.0,-8.0,-6,6,0
2019-03-15 03:00:00+01:00,Vireo.pro,Old Guys Club,999.0,952.0,47.0,5,-5,1
2019-03-15 19:30:00+01:00,KoN Norway,KoN Finland,992.0,994.0,-2.0,-1,1,0
2019-03-15 21:00:00+01:00,KoN Finland,KoN Denmark,995.0,997.0,-2.0,-1,1,0
2019-03-15 22:15:00+01:00,ehehehxd,ASP esports,994.0,1001.0,-7.0,-5,3,0
2019-03-15 22:30:00+01:00,KoN Denmark,KoN Sweden,998.0,1003.0,-5.0,-1,1,0
2019-03-20 11:00:00+01:00,IM11,HWML.jp,1000.0,974.0,26.0,-8,8,0
2019-03-20 14:00:00+01:00,mix0r,IM11,993.0,992.0,1.0,-8,8,0
2019-03-24 00:00:00+01:00,Niknexus,All Knights,1047.0,1003.0,44.0,-3,3,0
2019-03-24 02:00:00+01:00,West Coast Fraggers,Hooked,1000.0,1001.0,-1.0,-2,2,0
2019-03-25 13:30:00+01:00,Rex Regum Qeon,Maple Club,992.0,974.0,18.0,9,-9,1
2019-03-26 01:00:00+01:00,We dont give a hoot,Zone Esports,1000.0,992.0,8.0,-5,5,0
2019-03-26 02:30:00+01:00,Hot Ass,Oceanic,988.0,1000.0,-12.0,-5,5,0
2019-03-26 02:30:00+01:00,BBC,Legacy eSports US,1000.0,990.0,10.0,5,-5,1
2019-03-26 12:00:00+01:00,TNC,Rex Regum Qeon,985.0,1001.0,-16.0,-6,10,0
2019-03-28 20:00:00+01:00,Arctic Gaming,1998,978.0,1000.0,-22.0,-5,5,0
2019-03-29 02:30:00+01:00,Zone Esports,slashLEVEL,997.0,1005.0,-8.0,5,-5,1
2019-03-30 15:45:00+01:00,Windigo Academy,ex-Runtime,980.0,1000.0,-20.0,-8,14,0
2019-03-30 17:15:00+01:00,NORBANT,KUNGAR,1002.0,1000.0,2.0,-15,15,0
2019-03-31 00:00:00+01:00,Prinfor Esports,ScTaa,1011.0,1005.0,6.0,10,-10,1
2019-03-31 15:00:00+02:00,KUNGAR,ex-Runtime,1001.0,998.0,3.0,-15,15,0
2019-04-01 02:00:00+02:00,MDL All-Star KSCERATO,MDL All-Star boltz,1000.0,1000.0,0.0,0,0,0
2019-04-03 12:30:00+02:00,Fighting 4 Freedom,Surge eSports Club,991.0,930.0,61.0,4,-2,1
2019-04-06 12:00:00+02:00,Polbit Pogon,average25iqbutheadshots,1000.0,988.0,12.0,-5,5,0
2019-04-06 16:00:00+02:00,OESU,Polbit Pogon,997.0,995.0,2.0,5,-5,1
2019-04-06 18:00:00+02:00,average25iqbutheadshots,OESU,990.0,1002.0,-12.0,-5,5,0
2019-04-06 21:15:00+02:00,Nova.dk,Defying,997.0,1000.0,-3.0,-2,2,0
2019-04-06 21:15:00+02:00,chebran,Maxisaucisse,1000.0,997.0,3.0,2,-1,1
2019-04-06 23:45:00+02:00,HaFiÐ,VANTA,1000.0,1000.0,0.0,3,-3,1
2019-04-07 04:00:00+02:00,Control eSports,GANGNAM_STYL,982.0,1000.0,-18.0,3,-3,1
2019-04-07 04:30:00+02:00,Team Jaguar,Future Gaming,1003.0,1000.0,3.0,5,-5,1
2019-04-07 09:00:00+02:00,Western Titans,Eastern Giants,1000.0,1000.0,0.0,3,-3,1
2019-04-07 13:00:00+02:00,ex-Caladrius,MISCREANT Gaming,1000.0,1000.0,0.0,5,-5,1
2019-04-07 14:15:00+02:00,ex-Fragsters,devils.one,991.0,1082.0,-91.0,-7,7,0
2019-04-08 04:30:00+02:00,Los Inocentes,Annunaki,1000.0,978.0,22.0,5,-5,1
2019-04-08 11:00:00+02:00,Alter Ego,EXECUTIONERS,1000.0,935.0,65.0,-9,9,0
2019-04-08 19:00:00+02:00,Maxisaucisse,Reflex Esport Club,996.0,988.0,8.0,-3,5,0
2019-04-08 20:00:00+02:00,Reflex Esport Club,Maxisaucisse,993.0,993.0,0.0,5,-3,1
2019-04-09 00:00:00+02:00,Dragons Esports Club,Team eu4ia,1019.0,943.0,76.0,2,-2,1
2019-04-10 00:00:00+02:00,We Play Games,SEGURAOBONE,992.0,982.0,10.0,12,-12,1
2019-04-10 03:30:00+02:00,slashLEVEL,Old Guys Club,1002.0,943.0,59.0,10,-6,1
2019-04-11 00:00:00+02:00,Berzerk,Ex-TDR Gaming,953.0,1000.0,-47.0,3,-6,1
2019-04-11 03:30:00+02:00,BBC,The Fundamentals,1005.0,970.0,35.0,-14,14,0
2019-04-12 03:30:00+02:00,slashLEVEL,The Fundamentals,999.0,984.0,15.0,12,-7,1
2019-04-12 19:30:00+02:00,/dab/,FCottoNd,1000.0,1000.0,0.0,-5,5,0
2019-04-12 21:00:00+02:00,preanus,FCottoNd,1000.0,1005.0,-5.0,5,-5,1
2019-04-13 00:00:00+02:00,Cobb's Goblins,NotBears,1000.0,1000.0,0.0,3,-3,1
2019-04-13 14:15:00+02:00,Honor & GLory,PORCHA,998.0,1000.0,-2.0,5,-5,1
2019-04-13 21:00:00+02:00,1998,Nice Gaming,1001.0,1005.0,-4.0,3,-3,1
2019-04-13 22:00:00+02:00,Team Skadoodle,Team seang@res,1000.0,1000.0,0.0,-3,3,0
2019-04-13 22:15:00+02:00,Nice Gaming,God Is With Us,1002.0,997.0,5.0,2,-2,1
2019-04-14 00:00:00+02:00,Cobb's Goblins,Team seang@res,1003.0,1003.0,0.0,-3,3,0
2019-04-14 00:00:00+02:00,NotBears,Team Skadoodle,997.0,997.0,0.0,-3,3,0
2019-04-14 20:00:00+02:00,Team Skadoodle,Cobb's Goblins,1000.0,1000.0,0.0,3,-3,1
2019-04-14 20:30:00+02:00,Wolsung,deprEST,1008.0,986.0,22.0,2,-2,1
2019-04-14 23:30:00+02:00,1998,HoP E-Sports,1004.0,994.0,10.0,2,-2,1
2019-04-15 00:15:00+02:00,Team seang@res,Team Skadoodle,1006.0,1003.0,3.0,-3,3,0
2019-04-15 19:30:00+02:00,Bb1234,Mock-It eSports,990.0,1000.0,-10.0,-12,12,0
2019-04-16 11:30:00+02:00,Ravens fe,Carnage fe,1000.0,946.0,54.0,-6,6,0
2019-04-18 00:00:00+02:00,Berzerk,Monolith,960.0,980.0,-20.0,-3,3,0
2019-04-19 04:30:00+02:00,Las Vegas MiniGunners,vitrioL,991.0,1000.0,-9.0,-5,5,0
2019-04-20 10:00:00+02:00,Beşiktaş Female,Lazarus fe,1004.0,1023.0,-19.0,13,-13,1
2019-04-20 10:00:00+02:00,plan-B eSports Female,Assassins,1000.0,979.0,21.0,-13,13,0
2019-04-20 12:00:00+02:00,Akopalipsa,Psychoactive,977.0,995.0,-18.0,8,-8,1
2019-04-20 19:30:00+02:00,Akopalipsa,Locastic Esports,985.0,983.0,2.0,7,-7,1
2019-04-21 00:00:00+02:00,LESGEDI,djaevels,1000.0,1000.0,0.0,3,-3,1
2019-04-21 01:45:00+02:00,TolóPeek,pizdec,1000.0,1000.0,0.0,-3,3,0
2019-04-21 01:45:00+02:00,eEriness.CS,EXEC,1000.0,1000.0,0.0,3,-3,1
2019-04-21 10:00:00+02:00,eEriness.CS,TolóPeek,1003.0,997.0,6.0,2,-2,1
2019-04-21 12:00:00+02:00,djaevels,LESGEDI,1000.0,1003.0,-3.0,3,-3,1
2019-04-21 13:00:00+02:00,eEriness.CS,pizdec,1005.0,1003.0,2.0,-3,3,0
2019-04-21 21:00:00+02:00,London,DarkSpawn,1032.0,1000.0,32.0,2,-2,1
2019-04-22 12:00:00+02:00,DarkSpawn,London,1000.0,1034.0,-34.0,-2,2,0
2019-04-23 05:00:00+02:00,Team Hyper,vitrioL,956.0,1005.0,-49.0,6,-6,1
2019-04-24 18:00:00+02:00,Locastic Esports,Mock-It eSports,976.0,1019.0,-43.0,6,-6,1
2019-04-26 06:00:00+02:00,vitrioL,Lowkey,999.0,999.0,0.0,-5,5,0
2019-04-26 17:30:00+02:00,5els,Wohooo,1000.0,1000.0,0.0,-3,3,0
2019-04-26 21:00:00+02:00,KVALL,Wohooo,1000.0,1003.0,-3.0,-2,2,0
2019-04-28 00:00:00+02:00,York eSports,RMU Eagles,1000.0,997.0,3.0,2,-2,1
2019-04-28 00:00:00+02:00,RMU Eagles,UCSC,999.0,1000.0,-1.0,-2,2,0
2019-04-28 16:00:00+02:00,preanus,Windigo Academy,1000.0,972.0,28.0,5,-3,1
2019-04-28 16:00:00+02:00,Polbit Pogoń Esport,UndercoverGG,1000.0,1000.0,0.0,5,-5,1
2019-04-28 16:00:00+02:00,Doxa eSports,BALANCIER,1000.0,1000.0,0.0,5,-5,1
2019-04-28 17:00:00+02:00,York eSports,UCSC,1002.0,1002.0,0.0,3,-3,1
2019-04-28 17:30:00+02:00,preanus,Doxa eSports,1005.0,1005.0,0.0,5,-5,1
2019-04-28 19:00:00+02:00,All Knights,S2N Esports Club,1000.0,996.0,4.0,5,-5,1
2019-04-28 20:15:00+02:00,NONAME.pe,Denial eSports,1000.0,1013.0,-13.0,-5,3,0
2019-04-29 00:00:00+02:00,Strings' Llama Pack,Grizzlys,1004.0,984.0,20.0,-3,2,0
2019-04-29 00:45:00+02:00,NONAME.pe,Novacancy,995.0,995.0,0.0,-5,5,0
2019-04-29 21:00:00+02:00,Reflex Esport Club,Make Your Destiny,998.0,990.0,8.0,5,-5,1
2019-04-29 21:30:00+02:00,CLEAR,ex-against All authority,992.0,1010.0,-18.0,-5,5,0
2019-04-29 22:00:00+02:00,Reflex Esport Club,Make Your Destiny,1003.0,985.0,18.0,5,-5,1
2019-04-29 22:30:00+02:00,ex-against All authority,CLEAR,1015.0,987.0,28.0,5,-5,1
2019-04-30 12:00:00+02:00,Astral Influence,Content,981.0,934.0,47.0,9,-9,1
2019-04-30 14:00:00+02:00,Made In Thailand,Maple Club,992.0,977.0,15.0,-5,3,0
2019-04-30 16:00:00+02:00,MAJESTY.UA,Windigo Academy,989.0,969.0,20.0,-5,3,0
2019-04-30 19:00:00+02:00,Monolith,HOLLYWOOD,980.0,968.0,12.0,3,-3,1
2019-05-03 09:00:00+02:00,Academy of Esports,5 Monkeys,1000.0,1000.0,0.0,5,-5,1
2019-05-03 21:00:00+02:00,MOST VALUABLE PLAYERS,FASTLOSE,1000.0,994.0,6.0,-3,3,0
2019-05-04 03:00:00+02:00,Las Vegas MiniGunners,IdentityDisorder,986.0,995.0,-9.0,-5,5,0
2019-05-04 20:00:00+02:00,Cyclone,Hysteria,991.0,902.0,89.0,2,-2,1
2019-05-05 00:00:00+02:00,RedFear,Locastic Esports,980.0,979.0,1.0,5,-5,1
2019-05-05 05:15:00+02:00,Team UK,Team Australia,1000.0,1000.0,0.0,-3,3,0
2019-05-05 20:30:00+02:00,ex-3DMAX,ex-Fragsters,1063.0,962.0,101.0,-3,2,0
2019-05-06 14:00:00+02:00,Maple Club,KritConfirm,980.0,976.0,4.0,3,-5,1
2019-05-06 19:00:00+02:00,Maxisaucisse,CLEAR,984.0,982.0,2.0,3,-5,1
2019-05-06 20:00:00+02:00,Maxisaucisse,CLEAR,987.0,977.0,10.0,3,-5,1
2019-05-07 19:00:00+02:00,CLEAR,Reflex Esport Club,972.0,1008.0,-36.0,-4,4,0
2019-05-07 19:00:00+02:00,Make Your Destiny,ex-against All authority,990.0,1020.0,-30.0,5,-5,1
